,epoch,corrects,acc_total
55,55,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
56,56,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
57,57,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
58,58,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
59,59,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
60,60,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
61,61,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
62,62,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
63,63,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
64,64,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
65,65,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
66,66,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
67,67,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
68,68,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
69,69,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
70,70,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
71,71,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
72,72,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
73,73,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
74,74,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
75,75,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
76,76,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
77,77,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
78,78,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
79,79,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
80,80,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
81,81,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
82,82,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
83,83,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
84,84,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
85,85,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
86,86,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
87,87,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
88,88,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
89,89,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
90,90,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
91,91,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
92,92,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
93,93,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
94,94,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
95,95,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
96,96,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
97,97,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
98,98,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
99,99,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
100,100,"tensor([1., 1., 1.,  ..., 1., 1., 1.], device='cuda:0')",0.9746835827827454
